code,name,category,protkcal,fatkcal,carbkcal,protfac,5fthf,5fthf_e,5mthf,5mthf_e,ala,ala_e,arg,arg_e,ash,ash_e,asp,asp_e,aved5,aved5_e,b,b_e,betn,betn_e,biot,biot_e,brastr,brastr_e,ca,ca_e,camstl,camstl_e,camt,camt_e,carta,carta_e,cartb,cartb_e,cartbcis,cartbcis_e,cartbt,cartbt_e,cartg,cartg_e,chlnp,chlnp_e,choavldf,choavldf_e,chocal,chocal_e,chocaloh,chocaloh_e,chocsm,chocsm_e,cholc,cholc_e,choln,choln_e,cholnf,cholnf_e,cholngpc,cholngpc_e,cholnpc,cholnpc_e,cholnsm,cholnsm_e,citac,citac_e,co,co_e,crypxa,crypxa_e,crypxb,crypxb_e,cu,cu_e,cys,cys_e,cyste,cyste_e,daidzn,daidzn_e,ddzein,ddzein_e,egt,egt_e,enerc,enerc_e,enercawg,enercawg_e,enercaws,enercaws_e,erg5d7dienol,erg5d7dienol_e,erg7d22dienol,erg7d22dienol_e,erg7enol,erg7enol_e,ergcal,ergcal_e,ergstr,ergstr_e,f10d0,f10d0_e,f11d0,f11d0_e,f12d0,f12d0_e,f12d1,f12d1_e,f14d0,f14d0_e,f14d1c,f14d1c_e,f14d1t,f14d1t_e,f15d0,f15d0_e,f15d1,f15d1_e,f16d0,f16d0_e,f16d1,f16d1_e,f16d1t,f16d1t_e,f17d0,f17d0_e,f17d1,f17d1_e,f17d1c,f17d1c_e,f18d0,f18d0_e,f18d1,f18d1_e,f18d1c,f18d1c_e,f18d1t,f18d1t_e,f18d2,f18d2_e,f18d2c,f18d2c_e,f18d2cla,f18d2cla_e,f18d2cn3,f18d2cn3_e,f18d2cn6,f18d2cn6_e,f18d2t,f18d2t_e,f18d3,f18d3_e,f18d3c,f18d3c_e,f18d3cn3,f18d3cn3_e,f18d3t,f18d3t_e,f18d4,f18d4_e,f20d0,f20d0_e,f20d1,f20d1_e,f20d1c,f20d1c_e,f20d1t,f20d1t_e,f20d2,f20d2_e,f20d2cn6,f20d2cn6_e,f20d3,f20d3_e,f20d3c,f20d3c_e,f20d3n6,f20d3n6_e,f20d3n9,f20d3n9_e,f20d4,f20d4_e,f20d4c,f20d4c_e,f20d5,f20d5_e,f20d5n3,f20d5n3_e,f21d0,f21d0_e,f22d0,f22d0_e,f22d1,f22d1_e,f22d1cn11,f22d1cn11_e,f22d1n9,f22d1n9_e,f22d1tn9,f22d1tn9_e,f22d2,f22d2_e,f22d3,f22d3_e,f22d4,f22d4_e,f22d5,f22d5_e,f22d5n3,f22d5n3_e,f22d6,f22d6_e,f22d6n3,f22d6n3_e,f23d0,f23d0_e,f24d0,f24d0_e,f24d1,f24d1_e,f4d0,f4d0_e,f5d0,f5d0_e,f6d0,f6d0_e,f7d0,f7d0_e,f8d0,f8d0_e,f9d0,f9d0_e,fadt,fadt_e,fams,fams_e,fapu,fapu_e,fasat,fasat_e,fat,fat_e,fatnlea,fatnlea_e,fatrans,fatrans_e,fatrnm,fatrnm_e,fatrnp,fatrnp_e,fe,fe_e,fibins,fibins_e,fibsol,fibsol_e,fibtg,fibtg_e,fibtsw,fibtsw_e,fol,fol_e,folhco10,folhco10_e,frus,frus_e,gals,gals_e,glu,glu_e,glucnb,glucnb_e,glus,glus_e,gly,gly_e,glyctn,glyctn_e,gnstein,gnstein_e,gnstin,gnstin_e,gsh,gsh_e,his,his_e,hmwdf,hmwdf_e,hyp,hyp_e,id,id_e,ile,ile_e,k,k_e,lacs,lacs_e,leu,leu_e,lmwdf,lmwdf_e,lutn,lutn_e,lycpn,lycpn_e,lycpncis,lycpncis_e,lycpnt,lycpnt_e,lys,lys_e,lzea,lzea_e,lzeac,lzeac_e,malac,malac_e,mals,mals_e,met,met_e,mg,mg_e,mk4,mk4_e,mn,mn_e,mo,mo_e,na,na_e,ni,ni_e,nia,nia_e,nt,nt_e,oxalac,oxalac_e,p,p_e,pantac,pantac_e,phe,phe_e,phyflu,phyflu_e,phystroth,phystroth_e,phytoene,phytoene_e,pro,pro_e,procnt,procnt_e,pyrac,pyrac_e,quinac,quinac_e,rafs,rafs_e,retol,retol_e,ribf,ribf_e,s,s_e,se,se_e,ser,ser_e,sitstl,sitstl_e,sitstr,sitstr_e,spgr,spgr_e,starch,starch_e,stares,stares_e,stas,stas_e,stgmd,stgmd_e,stgstr,stgstr_e,stigma7,stigma7_e,sucs,sucs_e,sugar,sugar_e,thia,thia_e,thr,thr_e,tocpha,tocpha_e,tocphb,tocphb_e,tocphd,tocphd_e,tocphg,tocphg_e,toctra,toctra_e,toctrb,toctrb_e,toctrd,toctrd_e,toctrg,toctrg_e,trp,trp_e,tyr,tyr_e,val,val_e,vers,vers_e,vita,vita_e,vitaa,vitaa_e,vitb12,vitb12_e,vitb6a,vitb6a_e,vitc,vitc_e,vitd,vitd4,vitd4_e,vitd_e,vitda,vitda_e,vitk1,vitk1_e,vitk1d,vitk1d_e,water,water_e,zea,zea_e,zn,zn_e
2644287,"Beans, cannellini, canned, sodium added, drained and rinsed","Legumes and Legume Products",3.47,8.37,4.07,6.25,,,,,,,,,1.07,0.52,,,,,,,,,,,,,0.0692,0.0346,,,,,,,,,,,,,,,,,18.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000219,0.00013499999999999997,,,,,,,,,,,,,481160,0,468608,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17,0.42999999999999994,,,,,,,,,0.0014,0.00069,,,,,6.76,2.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.203,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0293,0.005799999999999997,,,0.000369,0.000244,,,0.164,0.1683,,,,,1.19,0.3800000000000001,,,0.0947,0.030400000000000007,,,,,,,,,,,,,7.41,2.38,,,,,,,,,,,,,,,,,,,,,,,11.3,1.5999999999999996,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5,4.099999999999994,,,0.0005160000000000001,0.00024600000000000007
2644288,"Chickpeas (garbanzo beans, bengal gram), canned, sodium added, drained and rinsed","Legumes and Legume Products",3.47,8.37,4.07,6.25,,,,,,,,,0.975,0.5399999999999999,,,,,,,,,,,,,0.0405,0.0287,,,,,,,,,,,,,,,,,20.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00026700000000000004,0.00015000000000000001,,,,,,,,,,,,,573208,0,556472,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,0.7599999999999998,,,,,,,,,0.0010400000000000001,0.0005959999999999999,,,,,5.92,1.7999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028399999999999998,0.011899999999999999,,,0.000745,0.000829,,,0.202,0.1884,,,,,1.12,0.28,,,0.08650000000000001,0.036599999999999994,,,,,,,,,,,,,7.02,1.7500000000000009,,,,,,,,,,,,,,,,,,,,,,,12.8,2.3000000000000007,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.6,3.299999999999997,,,0.000724,0.0005160000000000001
2644289,"Beans, kidney, dark red, canned, sodium added, sugar added, drained and rinsed","Legumes and Legume Products",3.47,8.37,4.07,6.25,,,,,,,,,1.09,0.41000000000000003,,,,,,,,,,,,,0.0569,0.058699999999999995,,,,,,,,,,,,,,,,,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000273,0.00005599999999999999,,,,,,,,,,,,,531368,0,514632,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26,0.5,,,,,,,,,0.0014399999999999999,0.0006700000000000001,,,,,7.01,1.799999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.227,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0293,0.005500000000000004,,,0.000328,0.00018999999999999998,,,0.17200000000000001,0.1733,,,,,1.25,0.2300000000000002,,,0.10400000000000001,0.049,,,,,,,,,,,,,7.8,1.4400000000000004,,,,,,,,,,,,,,,,,,,,,,,12.2,1.799999999999999,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8,3.299999999999997,,,0.0005600000000000001,0.00029299999999999997
2644290,"Beans, kidney, light red, canned, sodium added, sugar added, drained and rinsed","Legumes and Legume Products",3.47,8.37,4.07,6.25,,,,,,,,,1.02,0.4,,,,,,,,,,,,,0.060200000000000004,0.04950000000000001,,,,,,,,,,,,,,,,,21.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00027100000000000003,0.000089,,,,,,,,,,,,,531368,0,518816,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,0.6500000000000001,,,,,,,,,0.0013000000000000002,0.00075,,,,,7.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.14100000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025500000000000002,0.0085,,,0.000345,0.000257,,,0.158,0.1711,,,,,1.17,0.17999999999999994,,,0.0936,0.052000000000000005,,,,,,,,,,,,,7.31,1.1300000000000008,,,,,,,,,,,,,,,,,,,,,,,13.1,7.600000000000001,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.9,3.5,,,0.000526,0.00033600000000000004
2644291,"Peas, green, sweet, canned, sodium added, sugar added, drained and rinsed","Vegetables and Vegetable Products",3.47,8.37,4.07,6.25,,,,,,,,,0.875,0.5399999999999999,,,,,,,,,,,,,0.0282,0.0155,,,,,,,,,,,,,,,,,12.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000123,0.000074,,,,,,,,,,,,,335138.39999999997,0,325515.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,0.3400000000000001,,,,,,,,,0.00114,0.00046699999999999986,,,,,5.95,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109,0.048299999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0219,0.006,,,0.000285,0.00009400000000000004,,,0.20700000000000002,0.21080000000000002,,,,,0.758,0.20999999999999996,,,0.0777,0.030399999999999993,,,,,,,,,,,,,4.73,1.3099999999999996,,,,,,,,,,,,,,,,,,,,,,,4.48,2.55,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,5.6000000000000085,,,0.000712,0.00031500000000000007
2644292,"Beans, pinto, canned, sodium added, drained and rinsed","Legumes and Legume Products",3.47,8.37,4.07,6.25,,,,,,,,,1.11,0.6200000000000001,,,,,,,,,,,,,0.055200000000000006,0.0532,,,,,,,,,,,,,,,,,19.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000255,0.000084,,,,,,,,,,,,,489528,0,476976,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27,0.64,,,,,,,,,0.00128,0.00045,,,,,7.09,1.2999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0275,0.0075,,,0.000317,0.00023900000000000004,,,0.202,0.1945,,,,,1.07,0.21999999999999997,,,0.0831,0.019900000000000004,,,,,,,,,,,,,6.69,1.3800000000000008,,,,,,,,,,,,,,,,,,,,,,,11.6,1.8000000000000007,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.3,3.299999999999997,,,0.000625,0.00040199999999999996
2644293,"Blackeye pea, canned, sodium added, drained and rinsed","Legumes and Legume Products",3.47,8.37,4.07,6.25,,,,,,,,,0.993,0.2500000000000001,,,,,,,,,,,,,0.027800000000000002,0.03590000000000001,,,,,,,,,,,,,,,,,19.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000285,0.00014199999999999998,,,,,,,,,,,,,485344,0,472792,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,0.6000000000000001,,,,,,,,,0.00108,0.000378,,,,,4.34,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0273,0.008600000000000002,,,0.000222,0.00013199999999999998,,,0.227,0.089,,,,,1.11,0.29999999999999993,,,0.083,0.014099999999999994,,,,,,,,,,,,,6.92,1.8800000000000008,,,,,,,,,,,,,,,,,,,,,,,13.6,1.9000000000000004,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.6,3.6000000000000085,,,0.0006550000000000001,0.000291
2644294,"Beans, great northern, canned, sodium added, drained and rinsed","Legumes and Legume Products",3.47,8.37,4.07,6.25,,,,,,,,,1.21,0.79,,,,,,,,,,,,,0.06720000000000001,0.054700000000000006,,,,,,,,,,,,,,,,,19.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000256,0.000057999999999999966,,,,,,,,,,,,,489528,0,476976,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27,0.55,,,,,,,,,0.00138,0.0010789999999999997,,,,,6.91,1.0999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.213,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0293,0.010999999999999996,,,0.00046300000000000003,0.00042899999999999997,,,0.223,0.2119,,,,,1.12,0.15999999999999992,,,0.0886,0.03609999999999999,,,,,,,,,,,,,7.03,1,,,,,,,,,,,,,,,,,,,,,,,11.7,2.9000000000000004,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.2,4,,,0.000635,0.000482
2646168,"Pork, loin, boneless, raw","Pork Products",4.27,9.02,3.87,6.25,,,,,,,,,1.07,0.16999999999999993,,,,,,,,,,,,,0.004110000000000001,0.0020099999999999996,,,,,,,,,,,,,,,,,0,0,,,,,,,0.0559,0.012600000000000002,,,,,,,,,,,,,,,,,,,0.000038,0.000033,,,,,,,,,,,,,702912,0,728016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.95,5.79,1.38,2.86,3.28,5.66,9.47,14.319999999999999,,,0.029,0.049999999999999996,,,,,0.00045200000000000004,0.00032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.361,0.08600000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.005600000000000002,,,0,0,,,0.04020000000000001,0.010600000000000002,,,,,3.38,0.5700000000000003,,,0.197,0.029,,,,,,,,,,,,,21.1,3.599999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8,9.5,,,0.00157,0.0011600000000000002
2646169,"Pork, loin, tenderloin, boneless, raw","Pork Products",4.27,9.02,3.87,6.25,,,,,,,,,1.18,0.07000000000000006,,,,,,,,,,,,,0.00453,0.0026700000000000005,,,,,,,,,,,,,,,,,0,0,,,,,,,0.0596,0.005099999999999994,,,,,,,,,,,,,,,,,,,0.000077,0.000020999999999999992,,,,,,,,,,,,,497896,0,523000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.862,1.21,0.418,0.41000000000000003,0.866,1.11,3.9,2.9899999999999998,,,0.01,0,,,,,0.000929,0.00030500000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0247,0.0019000000000000022,,,0.000003,0.000018000000000000004,,,0.0414,0.008600000000000002,,,,,3.45,0.5699999999999998,,,0.217,0.023,,,,,,,,,,,,,21.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9,2.5,,,0.00177,0.00035999999999999986
2646170,"Chicken, breast, boneless, skinless, raw","Poultry Products",4.27,9.02,3.87,6.25,,,,,,,,,1.13,0.17999999999999994,,,,,,,,,,,,,0.00394,0.0011099999999999994,,,,,,,,,,,,,,,,,0,0,,,,,,,0.0727,0.019400000000000008,,,,,,,,,,,,,,,,,,,0.000004,0.000025,,,,,,,,,,,,,443504,0,468608,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.369,0.52,0.296,0.36000000000000004,0.349,0.41,1.93,1.79,,,0.009,0.0010000000000000009,,,,,0.000354,0.00010899999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0262,0.006699999999999999,,,0,0,,,0.0658,0.0359,,,,,3.6,0.29000000000000004,,,0.215,0.026000000000000002,,,,,,,,,,,,,22.5,1.7999999999999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.8,1.2000000000000028,,,0.0006540000000000001,0.000241
2646171,"Chicken, thigh, boneless, skinless, raw","Poultry Products",4.27,9.02,3.87,6.25,,,,,,,,,0.958,0.17000000000000004,,,,,,,,,,,,,0.0056500000000000005,0.0026499999999999996,,,,,,,,,,,,,,,,,0,0,,,,,,,0.0917,0.013000000000000001,,,,,,,,,,,,,,,,,,,0.000042000000000000004,0.000024999999999999998,,,,,,,,,,,,,602496,0,623416,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,2.54,1.42,1.1099999999999999,1.66,1.58,7.92,3.6100000000000003,,,0.024,0.009999999999999998,,,,,0.000602,0.0001379999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.272,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0218,0.002300000000000001,,,0,0,,,0.0623,0.032600000000000004,,,,,2.98,0.33000000000000007,,,0.178,0.02,,,,,,,,,,,,,18.6,2.1000000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9,2.700000000000003,,,0.00135,0.00021999999999999998
2646172,"Beef, ribeye, steak, boneless, choice, raw","Beef Products",4.27,9.02,3.87,6.25,,,,,,,,,0.892,0.1399999999999999,,,,,,,,,,,,,0.00417,0.00374,,,,,,,,,,,,,,,,,0,0,,,,,,,0.0627,0.015399999999999999,,,,,,,,,,,,,,,,,,,0.000042999999999999995,0.000013000000000000004,,,,,,,,,,,,,1062736,0,1087840,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.73,4.62,0.629,0.45000000000000007,7.97,3.8099999999999996,20,12.2,,,0.974,0.92,,,,,0.00164,0.0006100000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28800000000000003,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0167,0.0034999999999999983,,,0,0,,,0.0425,0.0085,,,,,3,0.44999999999999973,,,0.15,0.026000000000000002,,,,,,,,,,,,,18.7,2.8000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.6,9.5,,,0.004059999999999999,0.0013299999999999996
2646173,"Beef, round, top round, boneless, choice, raw","Beef Products",4.27,9.02,3.87,6.25,,,,,,,,,1.09,0.06999999999999984,,,,,,,,,,,,,0.004070000000000001,0.00324,,,,,,,,,,,,,,,,,0.852,0,,,,,,,0.0593,0.009200000000000003,,,,,,,,,,,,,,,,,,,0.000055,0.000035000000000000004,,,,,,,,,,,,,589944,0,610864,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,1.92,0.238,0.14,1.7,1.8900000000000001,5.7,5.36,,,0.228,0.33999999999999997,,,,,0.0019,0.00112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.352,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0221,0.0011999999999999992,,,0.000003,0.00002,,,0.0455,0.0169,,,,,3.44,0.3999999999999999,,,0.192,0.016,,,,,,,,,,,,,21.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.9,6,,,0.00378,0.0017199999999999997
2646174,"Beef, chuck, roast, boneless, choice, raw","Beef Products",4.27,9.02,3.87,6.25,,,,,,,,,0.894,0.3500000000000001,,,,,,,,,,,,,0.00458,0.0044399999999999995,,,,,,,,,,,,,,,,,0,0,,,,,,,0.0668,0.009399999999999992,,,,,,,,,,,,,,,,,,,0.000054,0.000023000000000000007,,,,,,,,,,,,,970688,0,991608,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.02,8.07,0.556,0.6,6.34,7.2,17.8,21.7,,,0.669,0.66,,,,,0.00206,0.0007400000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.281,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.004799999999999999,,,0,0,,,0.0484,0.0095,,,,,2.94,0.7400000000000002,,,0.151,0.046,,,,,,,,,,,,,18.4,4.599999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.4,16.5,,,0.00539,0.0015199999999999997
2646175,"Beef, flank, steak, boneless, choice, raw","Beef Products",4.27,9.02,3.87,6.25,,,,,,,,,0.994,0.1100000000000001,,,,,,,,,,,,,0.00384,0.0019200000000000005,,,,,,,,,,,,,,,,,0,0,,,,,,,0.0577,0.008100000000000001,,,,,,,,,,,,,,,,,,,0.000044999999999999996,0.000024,,,,,,,,,,,,,686176,0,711280,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.59,2.91,0.314,0.25,3.55,2.71,9.4,6.170000000000001,,,0.389,0.54,,,,,0.00183,0.00065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.332,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0189,0.0025999999999999977,,,0.000002,0.000011,,,0.0513,0.020599999999999993,,,,,3.22,0.5899999999999999,,,0.167,0.02,,,,,,,,,,,,,20.1,3.6999999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.8,5.1000000000000085,,,0.00556,0.0015899999999999998
